Unnamed: 0,price,full_address,zipcode,beds,baths,latitude,longitude
1269,1925000,"634 Lexington Pl NE, Washington, DC 20002",20002,4,5,38.89565,-76.99717
1270,1099000,"1203 Linden Pl NE, Washington, DC 20002",20002,3,3,38.89943,-76.98981
1272,469000,"2039 New Hampshire Ave NW #504, Washington, DC 20009",20009,1,1,38.91788,-77.03537
1275,350000,"1825 Florida Ave NW APT 30, Washington, DC 20009",20009,1,1,38.91645,-77.04233
1276,999000,"1119 I St NE, Washington, DC 20002",20002,4,4,38.90115,-76.99079
1278,700000,"1212 Wylie St NE, Washington, DC 20002",20002,2,3,38.90089,-76.98961
1279,849000,"810 O St NW APT 505, Washington, DC 20001",20001,2,2,38.90831,-77.02367
1281,739900,"1422 Half St SW, Washington, DC 20024",20024,2,2,38.87234,-77.01039
1282,449500,"3371 Blaine St NE, Washington, DC 20019",20019,2,2,38.89183,-76.95806
1283,595000,"315 12th St NE APT 202, Washington, DC 20002",20002,2,2,38.89412,-76.9899
1284,545000,"1431 C St NE, Washington, DC 20002",20002,3,1,38.893433,-76.98469
1285,699950,"2816 30th St NE, Washington, DC 20018",20018,4,4,38.92735,-76.96513
1286,595000,"912 F St NW APT 901, Washington, DC 20004",20004,1,2,38.89716,-77.02481
1288,364900,"3614 12th St NE #5, Washington, DC 20017",20017,1,1,38.93399,-76.99137
1289,324900,"1006 Florida Ave NE #C102, Washington, DC 20002",20002,1,1,38.90401,-76.9925
1290,555000,"718 Jackson St NE #3, Washington, DC 20017",20017,3,2,38.9296,-76.99543
1291,715000,"817 L St SE, Washington, DC 20003",20003,2,2,38.87736,-76.99426
1292,499000,"4326 H St SE, Washington, DC 20019",20019,3,2,38.87889,-76.94031
1293,985000,"1010 8th St NE #1, Washington, DC 20002",20002,3,3,38.90299,-76.99521
1295,699900,"1519 1st St SW, Washington, DC 20024",20024,2,2,38.87151,-77.0124
1296,799000,"33 Bryant St NW #1, Washington, DC 20001",20001,3,3,38.92155,-77.01027
1297,999500,"643 I St NE, Washington, DC 20002",20002,4,4,38.9011,-76.99657
1298,649900,"4543 S Dakota Ave NE, Washington, DC 20017",20017,3,2,38.94555,-76.98678
1299,4500000,"601 Wharf St SW PENTHOUSE 4, Washington, DC 20024",20024,3,4,38.87684,-77.021515
1300,784900,"4930 7th St NW, Washington, DC 20011",20011,4,4,38.95076,-77.02227
1301,350000,"2301 Ontario Rd NW #101, Washington, DC 20009",20009,1,1,38.92018,-77.03948
1302,1049999,"1227 Girard St NE, Washington, DC 20017",20017,3,4,38.92644,-76.98944
1303,439000,"4548 C St SE, Washington, DC 20019",20019,3,2,38.886826,-76.93766
1304,920000,"1242 Neal St NE, Washington, DC 20002",20002,4,4,38.90408,-76.9873
1305,515000,"1828 Capitol Ave NE #1828-1, Washington, DC 20002",20002,3,2,38.91135,-76.98578
1306,399999,"3808 Bay Ln SE, Washington, DC 20019",20019,3,4,38.88753,-76.95014
1307,449000,"700 7th St SW APT 732, Washington, DC 20024",20024,2,1,38.88065,-77.02094
1308,570265,"1738 Glick Ct NW, Washington, DC 20001",20001,1,2,38.913807,-77.02035
1309,995000,"709 Rock Creek Church Rd NW #2, Washington, DC 20010",20010,2,3,38.93709,-77.02194
1310,449999,"428 Evarts St NE APT 2, Washington, DC 20017",20017,2,2,38.92471,-76.99935
1311,579900,"1000 New Jersey Ave SE APT 419, Washington, DC 20003",20003,2,2,38.87801,-77.00433
1315,1550000,"1219 Delafield Pl NW, Washington, DC 20011",20011,5,5,38.949253,-77.02889
1317,549000,"5221 C St SE, Washington, DC 20019",20019,4,3,38.88454,-76.92648
1318,349500,"4243 Dix St NE, Washington, DC 20019",20019,3,2,38.8948,-76.94025
1321,549999,"514 45th St NE, Washington, DC 20019",20019,4,2,38.8959,-76.93798
1322,212530,"512 47th St NE, Washington, DC 20019",20019,5,2,38.89553,-76.93513
1324,6250000,"4601 Cathedral Ave NW, Washington, DC 20016",20016,5,8,38.93055,-77.09152
1325,1349500,"5111 Albemarle St NW, Washington, DC 20016",20016,4,4,38.94809,-77.10057
1329,3999900,"5017 Klingle St NW, Washington, DC 20016",20016,6,6,38.9318,-77.10059
1330,1799000,"2852 Arizona Ave NW, Washington, DC 20016",20016,6,4,38.929,-77.1015
1335,1300000,"4823 43rd St NW, Washington, DC 20016",20016,3,4,38.95309,-77.08349
1336,1795000,"4509 Butterworth Pl NW, Washington, DC 20016",20016,4,4,38.94904,-77.08916
1342,1899000,"5035 Fulton St NW, Washington, DC 20016",20016,4,4,38.92488,-77.09991
1347,342900,"5112 Macarthur Blvd NW APT 111, Washington, DC 20016",20016,2,1,38.92521,-77.10219
1354,6996995,"3001 Foxhall Rd NW, Washington, DC 20016",20016,6,8,38.92912,-77.09049
1361,2800000,"2905 Arizona Ave NW, Washington, DC 20016",20016,5,5,38.92891,-77.10086
1367,5300000,"5431 Potomac Ave NW, Washington, DC 20016",20016,5,5,38.92789,-77.10905
1368,1999999,"4636 Verplanck Pl NW, Washington, DC 20016",20016,5,5,38.94383,-77.09189
1373,2695000,"5138 Cathedral Ave NW, Washington, DC 20016",20016,6,5,38.930065,-77.10481
1374,2995000,"5019 Klingle St NW, Washington, DC 20016",20016,5,6,38.9318,-77.10081
1376,4760000,"5545 Potomac Ave NW, Washington, DC 20016",20016,5,6,38.92986,-77.11026
1393,2690796,"Beech W Plan, PCI - 20815",20815,5,6,38.97465,-77.090195
1398,1650000,"2808 Battery Pl NW, Washington, DC 20016",20016,3,4,38.926327,-77.09862
1422,2700000,"3303 Water St NW UNIT 6E, Washington, DC 20007",20007,2,3,38.90396,-77.06635
1456,1075000,"1011 Otis Pl NW, Washington, DC 20010",20010,4,5,38.93475,-77.02763
1457,475000,"4312 Polk St NE, Washington, DC 20019",20019,3,2,38.90981,-76.94143
1458,379000,"1102 Holbrook Ter NE APT 3, Washington, DC 20002",20002,2,1,38.908257,-76.98782
1459,699999,"1657 Montello Ave NE #1, Washington, DC 20002",20002,3,3,38.90832,-76.98594
1460,679000,"1000 New Jersey Ave SE APT 619, Washington, DC 20003",20003,2,2,38.87801,-77.00433
1461,648000,"4401 Ord St NE, Washington, DC 20019",20019,6,4,38.90835,-76.94003
1463,1599000,"1925 Lawrence St NE, Washington, DC 20018",20018,6,5,38.93191,-76.97721
1464,734900,"2308 E E St NE, Washington, DC 20002",20002,3,4,38.89628,-76.97327
1466,999999,"2207 Rand Pl NE, Washington, DC 20002",20002,6,4,38.91314,-76.97354
1467,430000,"701 Quincy St NE #1, Washington, DC 20017",20017,2,2,38.93799,-76.99487
1468,979900,"2127 California St NW APT 201, Washington, DC 20008",20008,2,3,38.91663,-77.04824
1469,949999,"2202 Lawrence St NE, Washington, DC 20018",20018,6,5,38.93234,-76.97383
1471,1270000,"113 Rhode Island Ave NE, Washington, DC 20002",20002,5,5,38.91761,-77.00606
1472,399900,"1245 4th St SW APT E403, Washington, DC 20024",20024,1,1,38.875343,-77.01788
1473,1499000,"1631 13th 3 Washington #3, Washington, DC 20009",20009,3,2,38.919853,-77.03722
1474,875000,"637 Orleans Pl NE, Washington, DC 20002",20002,2,3,38.90478,-76.99711
1475,775000,"1025 1st St SE APT 505, Washington, DC 20003",20003,2,2,38.87819,-77.00605
1476,1450000,"1761 Harvard St NW, Washington, DC 20009",20009,2,2,38.927456,-77.04168
1478,739990,"1348 Monroe St NW UNIT B, Washington, DC 20010",20010,2,3,38.93161,-77.03138
1479,430000,"1391 Pennsylvania Ave SE UNIT 310, Washington, DC 20003",20003,1,1,38.88035,-76.9866
1481,585250,"1758 Lang Pl NE, Washington, DC 20002",20002,3,2,38.904354,-76.97733
1482,369900,"490 M St SW APT W403, Washington, DC 20024",20024,1,1,38.87567,-77.0194
1483,595000,"1000 New Jersey Ave SE PENTHOUSE 15, Washington, DC 20003",20003,2,2,38.87824,-77.00437
1484,360000,"2535 13th St NW APT 303, Washington, DC 20009",20009,1,1,38.92333,-77.0294
1485,275000,"4527 Foote St NE, Washington, DC 20019",20019,3,1,38.89724,-76.93655
1488,639000,"14 P St NW #403, Washington, DC 20001",20001,2,2,38.9095,-77.00942
1490,424999,"5105 Lee St NE, Washington, DC 20019",20019,7,6,38.90447,-76.9272
1506,685000,"532 13th St NE, Washington, DC 20002",20002,3,2,38.89682,-76.98855
1507,649999,"4404 1/2 Lee St NE, Washington, DC 20019",20019,6,6,38.905247,-76.938126
1508,800000,"159 Randolph Pl NW, Washington, DC 20001",20001,4,2,38.91352,-77.01384
1509,585000,"701 Lamont St NW APT 31, Washington, DC 20010",20010,2,2,38.93128,-77.02412
1510,850000,"915 Lawrence St NE, Washington, DC 20017",20017,4,3,38.93122,-76.99286
1511,1099000,"1332 Belmont St NW APT 301, Washington, DC 20009",20009,2,2,38.92094,-77.03096
1512,1299000,"304 T St NW, Washington, DC 20001",20001,5,4,38.91577,-77.01624
1513,2750000,"1901 Wyoming Ave NW APT 61, Washington, DC 20009",20009,3,3,38.91859,-77.0455
1514,1150000,"748 7th St SE APT C, Washington, DC 20003",20003,3,3,38.87984,-76.99597
1516,437000,"4220 Southern Ave SE, Washington, DC 20019",20019,3,2,38.86771,-76.94201
1536,749900,"Armistead Plan, Hensley at Eisenhower Pointe",22304,3,2,38.80389,-77.11899
1540,4195000,"3025 University Ter NW, Washington, DC 20016",20016,7,7,38.9302,-77.09718
1578,799000,"1714 Euclid St NW #8, Washington, DC 20009",20009,2,2,38.92295,-77.03951
1597,2444982,"Moorland - CC Plan, PCI - 20814",20814,5,6,38.99006,-77.11541
1603,3459999,"Iroquois Plan, PCI - 20814",20814,6,6,38.99006,-77.11541
1608,2495655,"Plainview Plan, PCI - 20816",20816,6,5,38.959015,-77.12165
1613,2659984,"Rosemont Contemporary Plan, PCI - 20816",20816,5,4,38.959015,-77.12165
1705,2690796,"Beech W Plan, PCI - 20814",20814,5,6,38.99006,-77.11541
1707,2794982,"Macon Plan, PCI - 20816",20816,5,5,38.959015,-77.12165
1712,2417799,"Sycamore Plan, PCI -20016",20817,5,4,38.980145,-77.11481
1714,2816565,"Hopewood Plan, PCI - 20816",20816,5,4,38.959015,-77.12165
1718,3659984,"Iroquois Plan, PCI -20016",20817,6,6,38.980145,-77.11481
1721,2800000,"Greystone Plan, PCI - 20852",20817,4,5,39.04403,-77.130455
1724,1429900,"Layton Plan, Amalyn Origin Collection",20817,3,3,39.01747,-77.1433
1725,2855766,"Metro G Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1726,2379985,"Rosemont X Plan, PCI - 20815",20815,5,4,38.97465,-77.090195
1727,3209444,"Rosa Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1728,2804554,"Upland Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1730,2399655,"Westport Plan, PCI - 20814",20814,5,6,38.99006,-77.11541
1731,2689987,"Halbert Plan, PCI - 20814",20814,4,5,38.99006,-77.11541
1732,2796055,"Kreeger B - 4922 Earlston Drive Plan, PCI - 20816",20816,5,5,38.959015,-77.12165
1733,2555655,"Plainview Plan, PCI - 20815",20815,6,5,38.97465,-77.090195
1734,4644982,"Birkhaven Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1735,3664666,"Park Plan, PCI -20016",20817,5,5,38.980145,-77.11481
1736,2860000,"Greystone Plan, PCI - 20815",20815,4,5,38.97465,-77.090195
1739,2476665,"Metro Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1740,2883655,"Rockmere Plan, PCI - 20814",20814,5,5,38.99006,-77.11541
1741,2586555,"Pine Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1742,2221986,"Rosemont Contemporary Plan, PCI - 20816",20816,5,4,38.959015,-77.12165
1743,2199982,"Ariel Plan, PCI - 20814",20814,5,5,38.99006,-77.11541
1744,2895094,"Hawthorne - 5210 Andover Road Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1745,2787444,"Appleton S - 4812 Chevy Chase Blvd. Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1746,2760000,"B Brookview Plan, PCI - 20816",20816,5,4,38.959015,-77.12165
1747,2785098,"Kreeger Plan, PCI - 20814",20814,5,4,38.99006,-77.11541
1748,2281986,"Salem - 4506 Cortland Drive Plan, PCI - 20815",20815,4,4,38.97465,-77.090195
1749,2651986,"Merrimac Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1750,2820098,"Kreeger - 4922 Earlston Drive Bethesda Plan, PCI - 20816",20816,5,4,38.959015,-77.12165
1751,2796055,"Kreeger C - 4922 Earlston Drive Plan, PCI - 20816",20816,5,5,38.959015,-77.12165
1752,3800436,"Windsor Plan, PCI - 20814",20814,2,3,38.99006,-77.11541
1754,1623995,"Eltham Plan, Amalyn - The Nouveau Collection",20817,3,4,39.018017,-77.14129
1755,2821986,"Oliver Plan, PCI - 20814",20814,6,7,38.99006,-77.11541
1757,2785098,"Kreeger Plan, PCI - 20816",20816,5,4,38.959015,-77.12165
1758,2677866,"Andover B - 5210 Andover Road Plan, PCI - 20815",20815,4,5,38.97465,-77.090195
1759,2689984,"Wrightson Plan, PCI - 20814",20814,6,6,38.99006,-77.11541
1761,4937436,"Windsor Plan, PCI - 20814",20814,2,3,38.99006,-77.11541
1762,2440995,"Kalorama Plan, Amalyn - The Maison Collection",20817,5,6,39.01698,-77.144646
1763,2254666,"Park Plan, PCI - 20852",20817,5,5,39.04403,-77.130455
1764,2293655,"Rockmere Plan, PCI - 20816",20816,5,5,38.959015,-77.12165
1765,2785098,"Kreeger Plan, PCI - 20815",20815,5,4,38.97465,-77.090195
1766,2229984,"Davidson G Plan, PCI - 20814",20814,4,5,38.99006,-77.11541
1768,2295066,"Sage Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1769,2321986,"Oliver Plan, PCI - 20816",20816,6,7,38.959015,-77.12165
1771,4399999,"5200 D Murray Road Plan, PCI - 20815",20815,5,6,38.97465,-77.090195
1772,2850000,"M Moorland Plan, PCI - 20815",20815,5,6,38.97465,-77.090195
1773,2885000,"Volta Siding & Brick Plan, PCI - 20815",20815,6,6,38.97465,-77.090195
1774,3843655,"Rockmere Plan, PCI -20016",20817,5,5,38.980145,-77.11481
1775,2436555,"Pine Plan, PCI - 20852",20817,5,5,39.04403,-77.130455
1776,2883655,"Rockmere Plan, PCI - 20852",20817,5,5,39.04403,-77.130455
1777,1665995,"Fenn Plan, Amalyn - The Nouveau Collection",20817,4,4,39.018017,-77.14129
1778,1400000,"The Edinburgh Plan, Northside",20854,5,5,39.0628,-77.15857
1783,1864995,"Chatwal Plan, Amalyn - The Moderne Collection",20817,4,5,39.018517,-77.140785
1784,1703995,"Florin Plan, Amalyn - The Nouveau Collection",20817,3,4,39.018017,-77.14129
1786,2754666,"Park Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1789,1748995,"Odeon Plan, Amalyn - The Nouveau Collection",20817,4,4,39.018017,-77.14129
1794,1942995,"Deca Plan, Amalyn - The Moderne Collection",20817,4,5,39.018517,-77.140785
1797,1200000,"The Cambridge Plan, Northside",20854,5,5,39.0628,-77.15857
1802,1195900,"Sterling Plan, Northpark Towns",20852,3,2,39.051853,-77.12624
1803,2489900,"Aspen Plan, Amalyn Harmony Collection",20817,5,7,39.01821,-77.14427
1806,2191986,"Merrimac Plan, PCI - 20816",20816,5,5,38.959015,-77.12165
1807,2224982,"Birkhaven Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1808,2799654,"V Volta Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1810,2464982,"Rolston Plan, PCI - 20816",20816,5,4,38.959015,-77.12165
1811,2759984,"Battery Park Plan, PCI - 20816",20816,5,4,38.959015,-77.12165
1812,2344982,"Rolston M Plan, PCI - 20814",20814,6,7,38.99006,-77.11541
1813,2655655,"Plainview Plan, PCI - 20852",20817,6,5,39.04403,-77.130455
1814,3899788,"Warner Plan, PCI -20016",20817,6,7,38.980145,-77.11481
1815,2221986,"Multi-Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1817,2198444,"Pelham Plan, PCI - 20816",20816,5,4,38.959015,-77.12165
1818,2459988,"Cardiff Plan, PCI - 20814",20814,5,5,38.99006,-77.11541
1819,2476998,"Glenrose Plan, PCI - 20814",20814,5,5,38.99006,-77.11541
1820,2538599,"Yuma - 4922 Earlston Drive Plan, PCI - 20816",20816,5,5,38.959015,-77.12165
1822,2271986,"Macon Plan, PCI - 20852",20817,5,5,39.04403,-77.130455
1823,2244982,"Glenwood Plan, PCI - 20814",20814,4,3,38.99006,-77.11541
1824,3855655,"Plainview Plan, PCI -20016",20817,6,5,38.980145,-77.11481
1825,3698999,"Nevis Plan, PCI -20016",20817,5,5,38.980145,-77.11481
1826,2358788,"Rosemont Contemporary Plan, PCI - 20815",20815,5,4,38.97465,-77.090195
1827,2877744,"Oliver Plan, PCI - 20815",20815,6,7,38.97465,-77.090195
1828,2689755,"Harlan Plan, PCI - 20816",20816,5,5,38.959015,-77.12165
1830,3698444,"Pelham Plan, PCI -20016",20817,5,4,38.980145,-77.11481
1831,2699984,"Wrightson Plan, PCI - 20816",20816,6,6,38.959015,-77.12165
1832,2721986,"Garfield Plan, PCI - 20814",20814,6,6,38.99006,-77.11541
1833,2885000,"Volta A Plan, PCI - 20815",20815,6,6,38.97465,-77.090195
1834,2596555,"Pine Plan, PCI - 20814",20814,5,5,38.99006,-77.11541
1835,2487988,"Winnett Plan, PCI - 20814",20814,5,5,38.99006,-77.11541
1836,2221986,"Rosemont Contemporary Plan, PCI - 20814",20814,5,4,38.99006,-77.11541
1837,2238444,"Pelham Plan, PCI - 20815",20815,5,4,38.97465,-77.090195
1839,3244982,"Birkhaven Plan, PCI - 20814",20814,5,5,38.99006,-77.11541
1840,2659984,"Iroquois Plan, PCI - 20852",20817,6,6,39.04403,-77.130455
1841,2468044,"Roseland Plan, PCI - 20816",20816,6,5,38.959015,-77.12165
1842,2681986,"Macon Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1843,2344982,"Rolston S Plan, PCI - 20815",20815,5,4,38.97465,-77.090195
1844,2721485,"Ariel Plan, PCI -20016",20817,5,5,38.980145,-77.11481
1845,2244982,"Rolston M Plan, PCI - 20815",20815,6,7,38.97465,-77.090195
1846,2389644,"Lia D - 4506 Cortland Road Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1868,1979605,"P Rockmere Plan, PCI - 20815",20815,6,5,38.97465,-77.090195
1927,2181986,"Salem Plan, PCI - 20815",20815,4,4,38.97465,-77.090195
1928,2249984,"Halbert Plan, PCI - 20815",20815,4,5,38.97465,-77.090195
1929,4174875,"5200 E Murray Plan, PCI - 20815",20815,5,6,38.97465,-77.090195
1930,2459988,"Cardiff Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1931,4384455,"5200 B Murray Road Plan, PCI - 20815",20815,6,7,38.97465,-77.090195
1932,2729984,"Wrightson Plan, PCI - 20815",20815,6,6,38.97465,-77.090195
1933,2200000,"Bethesda & Chevy Chase Lots Plan, PCI - 20814",20814,5,5,38.99006,-77.11541
1934,2462096,"Taylor - 4506 Cortland Drive Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1935,2848655,"Rockmere Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1936,4350000,"5200 A Murray Road Plan, PCI - 20815",20815,5,6,38.97465,-77.090195
1937,2677866,"Andover - 5210 Andover Road Plan, PCI - 20815",20815,4,5,38.97465,-77.090195
1938,3686555,"Pine Plan, PCI -20016",20817,5,5,38.980145,-77.11481
1939,2319505,"Halbert Plan, PCI - 20852",20817,4,5,39.04403,-77.130455
1940,2359788,"5200 F Murray Road Plan, PCI - 20815",20815,5,4,38.97465,-77.090195
1941,2184332,"5401 D Trent Street Plan, PCI - 20815",20815,4,5,38.97465,-77.090195
1942,2744099,"Roseland Plan, PCI - 20815",20815,6,5,38.97465,-77.090195
1943,2259984,"Rocton Plan, PCI - 20814",20814,4,4,38.99006,-77.11541
1944,2354666,"Park Plan, PCI - 20814",20814,5,5,38.99006,-77.11541
1945,2221986,"Oliver Plan, PCI - 20852",20817,6,7,39.04403,-77.130455
1946,2781986,"Davidson G Plan, PCI - 20816",20816,4,5,38.959015,-77.12165
1948,2294666,"Park Plan, PCI - 20816",20816,5,5,38.959015,-77.12165
1949,2629984,"Greystone - CC Plan, PCI - 20815",20815,4,5,38.97465,-77.090195
1950,2181986,"Halbert Plan, PCI - 20816",20816,4,5,38.959015,-77.12165
1951,1887000,"Aurora Plan, PCI - 20816",20816,4,4,38.959015,-77.12165
1953,2507988,"Winnett Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1954,4250000,"6529 Elgin Lane Plan, PCI - 20815",20815,5,6,38.97465,-77.090195
1955,3291986,"Garfield Plan, PCI - 20815",20815,6,7,38.97465,-77.090195
1956,2476998,"Glenrose Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1957,3121986,"Davidson G Plan, PCI -20016",20817,4,5,38.980145,-77.11481
1958,2359984,"4799 Chevy Chase Blvd. Plan, PCI - 20815",20815,5,6,38.97465,-77.090195
1959,2471485,"Roseland Plan, PCI - 20852",20817,6,5,39.04403,-77.130455
1960,2699984,"Multi-Plan, PCI - 20852",20817,5,5,39.04403,-77.130455
1961,2397594,"Glenrose - 4506 Cortland Drive Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
1962,2781986,"Langland - 4812 Chevy Chase Blvd. Plan, PCI - 20815",20815,5,4,38.97465,-77.090195
1963,2331986,"Oliver Plan, PCI - 20815",20815,6,7,38.97465,-77.090195
1964,2875566,"5401 Trent Street Plan, PCI - 20815",20815,6,7,38.97465,-77.090195
1965,2677866,"Andover C - 5210 Andover Road Plan, PCI - 20815",20815,4,5,38.97465,-77.090195
1966,3889505,"Halbert Plan, PCI -20016",20817,4,5,38.980145,-77.11481
1967,2224982,"Rolston Plan, PCI - 20815",20815,5,4,38.97465,-77.090195
1970,3374554,"Upland Plan, PCI -20016",20817,5,5,38.980145,-77.11481
1977,3441986,"Balsam Model Plan, PCI - 20814",20814,6,5,38.99006,-77.11541
1979,3830000,"Greystone Plan, PCI -20016",20817,4,5,38.980145,-77.11481
1981,3187766,"C Copley Plan, PCI - 20852",20817,5,6,39.04403,-77.130455
1985,3889504,"Madison Plan, PCI -20016",20817,5,4,38.980145,-77.11481
1986,2854985,"P Winnett Plan, PCI - 20815",20815,6,6,38.97465,-77.090195
1987,2954985,"P Winnett Plan, PCI - 20814",20814,6,6,38.99006,-77.11541
1988,2221986,"Fairfax Plan, PCI - 20814",20814,5,5,38.99006,-77.11541
1989,2874554,"Upland Plan, PCI - 20852",20817,5,5,39.04403,-77.130455
1990,2889504,"Madison Plan, PCI - 20852",20817,5,4,39.04403,-77.130455
