id,full_address,zipcode,latitude,longitude,property_type,price,amenities
40897645,"2860 Mills Ave NE, Washington, DC 20018, USA",20018,38.92682,-76.97387,Entire Home,364.0,"['Hot water', 'City skyline view', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Central air conditioning', 'Laundromat nearby', 'Kitchen  single oven', 'Essentials', 'BBQ grill', 'Toaster', 'TV', 'Long term stays allowed', 'Dishes and silverware', 'Coffee maker', 'Crib - always at the listing', 'Central heating', 'Dedicated workspace', 'Pool view', 'Bed linens', 'Variety  conditioner', 'Mini fridge', 'Private patio or balcony', 'Carbon monoxide alarm', 'Stove', 'Private backyard – Fully fenced', 'Outdoor furniture', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Outdoor dining area', 'Variety  body soap', 'Iron', 'Park view', 'Pets allowed', 'Free parking on premises', 'Coffee', 'Cleaning products']"
42296497,"1333 W St NE, Washington, DC 20018, USA",20018,38.91843,-76.98527,Entire Guest Suite,89.0,"['Hot water', 'Refrigerator', 'Backyard', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'Smart lock', 'TV', 'Washer', 'Dishes and silverware', 'Coffee maker', 'Patio or balcony', 'Dedicated workspace', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'Exterior security cameras on property', 'Iron', 'Heating', 'Pets allowed', 'Free parking on premises', 'Dryer']"
42694055,"2700 17th St NE, Washington, DC 20018, USA",20018,38.9247,-76.98105,Entire Home,273.0,"['Hot water', 'Refrigerator', 'Backyard', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'Smart lock', 'TV', 'Washer', 'Dishes and silverware', 'Coffee maker', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Private entrance', 'Kitchen', 'Exterior security cameras on property', 'Bathtub', 'Iron', 'Heating', 'Free parking on premises', 'Indoor fireplace', 'Dryer']"
43767520,"3708 24th St NE, Washington, DC 20018, USA",20018,38.93552,-76.97227,Entire Home,379.0,"['Hot water', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Wifi', 'Shared backyard – Fully fenced', 'Hair dryer', 'Room-darkening shades', 'Hammock', 'BBQ grill', 'Washer', 'Dishes and silverware', 'Fire pit', 'Dedicated workspace', 'Carbon monoxide alarm', 'Outdoor furniture', 'Breakfast', 'Self check-in', 'Shampoo', 'Private entrance', 'Shared patio or balcony', 'Kitchen', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Iron', 'Pets allowed', 'Free parking on premises', 'Lockbox', 'Indoor fireplace', 'Dryer']"
45597932,"1814 Upshur St NE, Washington, DC 20018, USA",20018,38.94207,-76.9793,Entire Guest Suite,87.0,"['Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Wifi', 'Hangers', 'Essentials', 'Long term stays allowed', 'Free parking on premises', 'Washer', 'Dishwasher', 'Luggage dropoff allowed', 'Bed linens', 'Private patio or balcony', 'Clothing storage', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Private backyard – Fully fenced', 'Shampoo', 'Private entrance', 'Oven', 'Kitchen', 'Outdoor furniture', 'Self check-in', 'Heating', 'Pets allowed', 'Garden view', 'Lockbox', 'Dryer']"
47706436,"2205 Taylor St NE, Washington, DC 20018, USA",20018,38.94048,-76.97377,Entire Home,128.0,"['Hot water', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'TV', 'Washer', 'Crib', 'Dedicated workspace', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Private entrance', 'Kitchen', 'First aid kit', 'Iron', 'Heating', 'Free parking on premises', 'Lockbox', 'Dryer']"
47990347,"2229 Quincy St NE, Washington, DC 20018, USA",20018,38.93711,-76.97279,Entire Home,178.0,"['Hot water', 'Refrigerator', 'Backyard', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'TV', 'Washer', 'Dishes and silverware', 'Dishwasher', 'Coffee maker', 'Patio or balcony', 'Dedicated workspace', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'Keypad', 'Iron', 'Heating', 'Free parking on premises', 'Dryer']"
48010456,"2228 Taylor St NE, Washington, DC 20018, USA",20018,38.94091,-76.9733,Entire Home,105.0,"['Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Safe', 'Cooking basics', 'Wifi', 'Free street parking', 'Hair dryer', 'Essentials', 'TV', 'Long term stays allowed', 'Dishes and silverware', 'Private backyard', 'Dishwasher', 'Coffee maker', 'Shower gel', 'Extra pillows and blankets', 'Stainless steel oven', 'Crib', 'Dedicated workspace', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Bathtub', 'Iron', 'Heating', 'Gas stove', 'Single level home', 'Free parking on premises', 'Coffee', 'Lockbox', 'Clothing storage: closet']"
48070188,"2511 Brentwood Rd NE, Washington, DC 20018, USA",20018,38.93099,-76.96966,Entire Rental Unit,83.0,"['Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'Smart lock', 'Toaster', 'Smoking allowed', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', '42 inch HDTV with Amazon Prime Video, Disney+, Fire TV, Hulu, Roku', 'Free driveway parking on premises', 'Coffee maker', 'Board games', 'Shower gel', 'Extra pillows and blankets', 'Central heating', 'Dedicated workspace', 'Game console: Nintendo Wii', 'Free dryer – In unit', 'Bed linens', 'Pack ’n play/Travel crib', 'Carbon monoxide alarm', 'Private backyard – Fully fenced', 'Outdoor furniture', 'Breakfast', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Private entrance', 'Exterior security cameras on property', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Iron', 'Pocket wifi', 'Clothing storage: closet and dresser', 'Portable fans', 'Electric stove', 'Portable heater', 'Coffee', 'Conditioner', 'Cleaning products']"
49544828,"1011 Evarts St NE, Washington, DC 20018, USA",20018,38.92413330078125,-76.99137878417969,Entire Rental Unit,104.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Dining table', 'Body soap', 'Coffee maker', 'Dedicated workspace', 'Bed linens', 'Clothing storage', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Exterior security cameras on property', 'Bathtub', 'First aid kit', 'Iron', 'Heating', 'Coffee', 'Lockbox', 'Conditioner']"
49632310,"3724 Eastern Ave NE, Washington, DC 20018, USA",20018,38.9359,-76.96481,Entire Home,216.0,"['Ceiling fan', 'Hot water', 'Freezer', 'Refrigerator', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'Toaster', 'Long term stays allowed', '60 inch HDTV with Disney+, Netflix', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Dishwasher', 'Coffee maker', 'Barbecue utensils', 'Private backyard – Not fully fenced', 'Luggage dropoff allowed', 'Shower gel', 'Books and reading material', 'Extra pillows and blankets', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Private patio or balcony', 'Carbon monoxide alarm', 'Stove', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Bidet', 'Kitchen', 'Wine glasses', 'Exterior security cameras on property', 'Blender', 'Private entrance', 'Outdoor dining area', 'Bathtub', 'Heating', 'Game console: Xbox One', 'Sony Bluetooth sound system', 'Pets allowed', 'Free parking on premises', 'Drying rack for clothing', 'Coffee', 'Lockbox', 'Cleaning products']"
49966555,"2905 25th St NE, Washington, DC 20018, USA",20018,38.92719,-76.97103,Entire Rental Unit,94.0,"['Dedicated workspace', 'TV', 'Washer', 'First aid kit', 'Fire extinguisher', 'Smoke alarm', 'Air conditioning', 'Wifi', 'Free parking on premises', 'Kitchen', 'Exterior security cameras on property']"
51305557,"3208 20th St NE, Washington, DC 20018, USA",20018,38.93052,-76.97625,Private Room In Rental Unit,86.0,"['Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Radiant heating', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Laundromat nearby', 'Ge  oven', 'Dove body soap', 'Essentials', 'Hot water kettle', 'TV', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Private backyard – Not fully fenced', 'Luggage dropoff allowed', 'Lock on bedroom door', 'Coffee maker: drip coffee maker', 'Extra pillows and blankets', 'Dedicated workspace', 'Lockbox', 'Bed linens', 'Mini fridge', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'First aid kit', 'Iron', 'Portable fans', 'Gas stove', 'Portable heater', 'Coffee', 'Clothing storage: wardrobe and dresser', 'Cleaning products']"
51962614,"2405 Irving St NE, Washington, DC 20018, USA",20018,38.92914,-76.97168,Entire Rental Unit,255.0,"['Ceiling fan', 'Hot water', 'Backyard', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Hair dryer', 'Room-darkening shades', 'Central air conditioning', 'Essentials', 'Toaster', 'TV', 'Free parking on premises', 'Washer', 'Dishes and silverware', 'Luggage dropoff allowed', 'Shower gel', 'Fast wifi – 320 Mbps', 'Extra pillows and blankets', 'Crib', 'Coffee maker: espresso machine', 'Free dryer – In unit', 'Bed linens', 'Mini fridge', 'Private patio or balcony', 'Clothing storage', 'Carbon monoxide alarm', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Table corner guards', 'Microwave', 'Kitchen', 'Oven', 'Wine glasses', 'Exterior security cameras on property', 'Keypad', 'First aid kit', 'Iron', 'Heating', 'Indoor fireplace: gas', 'Garden view', 'Pack ’n play/Travel crib - always at the listing', 'Coffee', 'Conditioner', 'Cleaning products']"
52615325,"920-A Rhode Island Ave NE, Washington, DC 20018, USA",20018,38.92265,-76.99319,Entire Rental Unit,145.0,"['Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Central air conditioning', 'Essentials', 'Dove body soap', 'Toaster', 'Dishes and silverware', 'Free washer – In unit', 'Fast wifi – 117 Mbps', 'Coffee maker', 'Shower gel', 'Extra pillows and blankets', 'Central heating', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Mini fridge', 'Induction stove', 'Self check-in', 'Bluetooth sound system', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Exterior security cameras on property', 'Trash compactor', 'Keypad', 'Conditioner', 'Bathtub', 'Iron', '55 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix, Roku', 'Portable heater', 'Coffee', 'Clothing storage: closet', 'Cleaning products']"
53993838,"2902 US-1 ALT, Washington, DC 20018, USA",20018,38.92748,-76.96263,Entire Guest Suite,97.0,"['Hot water', 'Fire extinguisher', 'Coffee maker: Keurig coffee machine', 'Smoke alarm', 'Wifi', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free driveway parking on premises – 2 spaces', 'Extra pillows and blankets', '40 inch HDTV', 'Central heating', 'Dedicated workspace', 'Bed linens', 'Mini fridge', 'Carbon monoxide alarm', 'Private backyard – Fully fenced', 'Self check-in', 'Microwave', 'Private entrance', 'Wine glasses', 'Exterior security cameras on property', 'Keypad', 'Bathtub', 'Iron', 'Noise decibel monitors on property', 'Portable heater', 'Coffee', 'Clothing storage: closet', 'Cleaning products']"
54033834,"3620 22nd St NE, Washington, DC 20018, USA",20018,38.93504,-76.97444,Entire Home,288.0,"['Hot water', 'Refrigerator', 'Backyard', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Laundromat nearby', 'Hot water kettle', 'BBQ grill', 'Toaster', 'Smart lock', 'TV', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Body soap', 'Dishwasher', 'Coffee maker', 'Fire pit', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Crib', 'Central heating', 'Dedicated workspace', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Trash compactor', 'First aid kit', 'Iron', 'Clothing storage: closet and dresser', 'Free parking on premises', 'Coffee', 'Conditioner', 'Cleaning products']"
541316922926610303,"3108 Monroe St NE, Washington, DC 20018, USA",20018,38.93289,-76.96428,Entire Rental Unit,135.0,"['Hot water', 'Freezer', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Essentials', 'Hot water kettle', 'Toaster', 'TV', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Coffee maker', 'Board games', 'Barbecue utensils', 'Fire pit', 'GE refrigerator', 'Books and reading material', 'Extra pillows and blankets', 'Stainless steel oven', 'Rice maker', 'Central heating', 'Dedicated workspace', 'Stainless steel stove', 'Free dryer – In unit', 'Bed linens', 'Private patio or balcony', 'Carbon monoxide alarm', 'Private backyard – Fully fenced', 'Children’s books and toys', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Exercise equipment', 'Exterior security cameras on property', 'Conditioner', 'Outdoor dining area', 'Bathtub', 'BBQ grill: charcoal', 'Iron', 'Free parking on premises', 'Coffee', 'Lockbox', 'Clothing storage: closet']"
549112765172614610,"1800 Perry St NE, Washington, DC 20018, USA",20018,38.93629,-76.97744,Entire Rental Unit,71.0,"['Hot water', 'Bathtub', 'AC - split type ductless system', 'Free washer – In unit', 'Heating', 'Fast wifi – 483 Mbps', 'TV with Roku', 'Smoke alarm', 'Free street parking', 'Carbon monoxide alarm', 'Hair dryer', 'Pets allowed', 'Kitchen', 'Exterior security cameras on property']"
563081091200480365,"1399 W St NE, Washington, DC 20018, USA",20018,38.91862,-76.98326,Entire Condo,100.0,"['Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Essentials', 'Hot water kettle', 'Toaster', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Private backyard', 'Body soap', 'Dishwasher', 'Coffee maker', 'Dryer –\xa0In unit', 'Books and reading material', 'Central heating', 'Dedicated workspace', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Microwave', 'Kitchen', 'Wine glasses', 'Exterior security cameras on property', 'Outdoor dining area', 'First aid kit', 'Iron', 'Gas stove', 'Ethernet connection', 'Clothing storage: closet', 'Cleaning products']"
573940205821271992,"2311 14th St NE, Washington, DC 20018, USA",20018,38.92095,-76.98312,Entire Rental Unit,140.0,"['Hot water', 'Freezer', 'Refrigerator', 'Backyard', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Radiant heating', 'Hair dryer', 'Hangers', 'Window guards', 'Laundromat nearby', 'Essentials', 'Toaster', 'TV', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Body soap', 'Extra pillows and blankets', 'Dedicated workspace', 'Bed linens', 'Clothing storage', 'Air conditioning', 'Carbon monoxide alarm', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Trash compactor', 'Bathtub', 'Iron', 'Gas stove', 'Garden view', 'Coffee maker: drip coffee maker', 'Cleaning products']"
586151008716334638,"1011 Evarts St NE, Washington, DC 20018, USA",20018,38.92413,-76.99142,Entire Rental Unit,147.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Dining table', 'Body soap', 'Coffee maker', 'Dedicated workspace', 'Bed linens', 'Clothing storage', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Exterior security cameras on property', 'Conditioner', 'Bathtub', 'Iron', 'Heating', 'Coffee', 'Lockbox', 'Dryer']"
599841475464714506,"1601 Newton St NE, Washington, DC 20018, USA",20018,38.93379959932979,-76.98250647287526,Entire Rental Unit,96.0,"['Hot water', 'Freezer', 'Fire extinguisher', 'Coffee maker: Keurig coffee machine', 'Smoke alarm', 'Free street parking', 'Window AC unit', 'Wifi', 'Radiant heating', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Cooking basics', 'Essentials', 'BBQ grill', 'Free dryer', 'Toaster', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Dining table', 'Smart lock', 'Ge refrigerator', 'Shower gel', 'Extra pillows and blankets', 'Stainless steel oven', 'Cleaning available during stay', 'Dedicated workspace', 'Bed linens', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Exterior security cameras on property', 'Shared backyard – Not fully fenced', 'Bathtub', 'First aid kit', 'Iron', 'Clothing storage: closet and dresser', 'Portable fans', 'Pets allowed', 'Free parking on premises', 'Portable heater', 'Coffee', 'Cleaning products']"
625508178264244314,"2959 Mills Ave NE, Washington, DC 20018, USA",20018,38.92941,-76.9745,Entire Guest Suite,135.0,"['Various shampoo', 'Refrigerator', 'Smoke alarm', 'Free street parking', 'Wifi', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Essentials', 'Toaster', 'TV', 'Washer', 'Private backyard', 'Body soap', 'Coffee maker', 'Shower gel', 'Extra pillows and blankets', 'Central heating', 'Free dryer – In unit', 'Various conditioner', 'Bed linens', 'Carbon monoxide alarm', 'Microwave', 'Private entrance', 'Iron', 'Clothing storage: closet and dresser', 'Coffee', 'Cleaning products']"
639178677114181091,"1337 Adams St NE, Washington, DC 20018, USA",20018,38.919788,-76.984901,Private Room In Condo,72.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hangers', 'Central air conditioning', 'Essentials', 'TV', 'Dishes and silverware', 'Free washer – In unit', 'Coffee maker', 'Lock on bedroom door', 'Books and reading material', 'Central heating', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Carbon monoxide alarm', 'Self check-in', 'Microwave', 'Oven', 'Kitchen', 'Exercise equipment', 'Bathtub', 'Clothing storage: closet and dresser', 'Free parking on premises', 'Lockbox']"
639242859458438686,"4100 22nd St NE, Washington, DC 20018, USA",20018,38.93967978043781,-76.9743290223352,Entire Home,251.0,"['Ceiling fan', 'Hot water', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', '30 inch TV with Netflix, Roku, standard cable', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Central air conditioning', 'Essentials', 'Smart lock', 'Toaster', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Dishwasher', 'Coffee maker', 'Board games', 'Luggage dropoff allowed', 'Books and reading material', 'Extra pillows and blankets', 'Central heating', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Private patio or balcony', 'Carbon monoxide alarm', 'Private backyard – Fully fenced', 'Outdoor furniture', 'Self check-in', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Full size refrigerator', 'Iron', 'Clothing storage: closet and dresser', 'Portable fans', 'Gas stove', 'Free parking on premises', 'Coffee', 'Indoor fireplace', 'Cleaning products']"
666655112214409662,"1835 Evarts St NE, Washington, DC 20018, USA",20018,38.92422,-76.9773,Entire Home,411.0,"['Hot water', 'Refrigerator', 'Backyard', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Essentials', 'BBQ grill', 'TV', 'Washer', 'Dishes and silverware', 'Free dryer – In unit', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Kitchen', 'Exterior security cameras on property', 'Keypad', 'Iron', 'Heating', 'Free parking on premises', 'Conditioner']"
683315835035916402,"914 Evarts St NE, Washington, DC 20018, USA",20018,38.92468179999999,-76.9931187,Entire Guest Suite,95.0,"['Hot water', 'Freezer', 'City skyline view', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Shared backyard – Fully fenced', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Essentials', 'Hot water kettle', 'Smart lock', 'Toaster', 'TV', 'Free parking on premises', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Long term stays allowed', 'Dishwasher', 'Barbecue utensils', 'Fire pit', 'Shower gel', 'Extra pillows and blankets', 'Stainless steel oven', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Carbon monoxide alarm', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Shared patio or balcony', 'Conditioner', 'First aid kit', 'Heating', 'Portable fans', 'Fast wifi – 276 Mbps', 'Pets allowed', 'Stainless steel electric stove', 'Coffee', 'Coffee maker: drip coffee maker', 'Clothing storage: closet', 'Cleaning products']"
689648967638390546,"2200 Rhode Island Ave NE, Washington, DC 20018, USA",20018,38.9304,-76.97404,Entire Condo,105.0,"['Hot water', 'Freezer', 'Elevator', 'Paid parking on premises', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Room-darkening shades', 'Hangers', 'Window guards', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Smart lock', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'GE stainless steel electric stove', 'Dishwasher', 'Barbecue utensils', 'Extra pillows and blankets', 'Fast wifi – 62 Mbps', 'Stainless steel oven', '43 inch HDTV with Netflix, Disney+, Hulu', 'Central heating', 'Free dryer – In unit', 'Bed linens', 'Private patio or balcony', 'Carbon monoxide alarm', 'Self check-in', 'Microwave', 'Private entrance', 'Kitchen', 'Exterior security cameras on property', 'Trash compactor', 'Iron', 'Free parking on premises', 'Drying rack for clothing', 'Clothing storage: closet', 'Cleaning products']"
708195708019714974,"2925 South Dakota Ave NE, Washington, DC 20018, USA",20018,38.92837,-76.96794,Entire Guest Suite,126.0,"['Hot water', 'Freezer', 'Fire extinguisher', 'Smoke alarm', 'Kenmore refrigerator', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'Hot water kettle', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Dishwasher', 'Private backyard – Not fully fenced', 'Coffee maker: pour-over coffee', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Central heating', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Outdoor furniture', 'Pets allowed', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Exterior security cameras on property', 'Bathtub', 'First aid kit', 'Iron', 'Clothing storage: closet and dresser', 'Electric stove', 'Coffee', 'Dryer', 'Cleaning products']"
715132636624165965,"1907 Kearny St NE, Washington, DC 20018, USA",20018,38.93109,-76.97724,Entire Rental Unit,148.0,"['Hot water', 'Stainless steel gas stove', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Cooking basics', 'Wifi', 'Hangers', 'Central air conditioning', 'Essentials', 'Hot water kettle', 'Toaster', 'Dishes and silverware', 'Free washer – In unit', 'Coffee maker', 'Extra pillows and blankets', 'Central heating', 'Stainless steel single oven', 'Free dryer – In unit', 'Bed linens', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', '65 inch HDTV', 'Microwave', 'Kitchen', 'Private entrance', 'Keypad', 'Bathtub', 'First aid kit', 'Iron', 'Clothing storage: closet and dresser', 'Blender', 'Coffee', 'Kirkland Brand Plant Base Shea Butter Soap body soap', 'Cleaning products']"
735029033670285185,"2803 26th St NE, Washington, DC 20018, USA",20018,38.9258392,-76.9699093,Entire Rental Unit,102.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'Hot water kettle', 'Toaster', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Coffee maker', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Dedicated workspace', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'Keypad', 'First aid kit', 'Iron', 'Heating', 'Dryer']"
740130764927616686,"3012 Douglas St NE, Washington, DC 20018, USA",20018,38.92393,-76.96574,Entire Guest Suite,143.0,"['Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Coffee maker: Keurig coffee machine', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Shared backyard – Fully fenced', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'BBQ grill', 'Toaster', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Dishwasher', 'Board games', 'Outdoor playground', 'Fire pit', 'Luggage dropoff allowed', 'Books and reading material', 'Extra pillows and blankets', 'Stainless steel oven', 'Central heating', 'Dedicated workspace', '55 inch HDTV with Roku', 'Free dryer – In unit', 'Bed linens', 'Mini fridge', 'Stove', 'Outdoor furniture', 'Self check-in', 'Clothing storage: closet', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Shared patio or balcony', 'Exterior security cameras on property', 'Outdoor dining area', 'Iron', 'Free parking on premises', 'Lockbox', 'Fireplace guards']"
